file,chi,seed,t0,m,S0,fate,when
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,grow,1300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,2250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,2050.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,5,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,850.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,2550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,4,shrink,700.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,2050.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,grow,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,absorbed,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,absorbed,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,3,3,shrink,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,59,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,52,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,33,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,21,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,20,shrink,1000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,20,grow,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,19,shrink,1650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,18,absorbed,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,16,grow,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,15,grow,1800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,15,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,13,grow,1300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,11,grow,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,11,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,10,shrink,1650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,10,grow,1050.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,9,shrink,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,9,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,8,grow,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,8,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,8,absorbed,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,7,grow,750.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,7,grow,1350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,7,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,7,shrink,400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,7,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,shrink,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,shrink,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,6,grow,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,grow,900.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,5,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,1200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,1800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,1500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,grow,1350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,4,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,2100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,2100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,grow,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,0,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,59,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,52,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,33,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,21,grow,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,20,absorbed,1250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,20,grow,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,19,absorbed,2000.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,18,grow,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,16,grow,1350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,15,shrink,1050.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,15,absorbed,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,13,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,11,grow,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,11,shrink,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,10,shrink,1100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,10,grow,950.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,9,shrink,1550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,9,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,8,open,0.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,8,grow,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,8,grow,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,7,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,7,shrink,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,7,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,7,shrink,350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,7,shrink,300.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,shrink,500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,shrink,2500.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,grow,2700.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,grow,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,6,shrink,800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,800.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,grow,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,shrink,400.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,5,grow,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,550.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,1150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,1350.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,250.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,absorbed,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,100.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,absorbed,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,grow,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,200.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,1600.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,shrink,2650.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,4,grow,2700.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,shrink,50.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,shrink,450.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,shrink,150.0
bidisperse_a0.005_sr0.667_x1.5_N4000_L24_T400000_seed1_cont2_dense500.npz,1.5,1,250,7,3,grow,250.0
